act,prompt,for_devs
鹏鼎控股深圳园区,鹏鼎控股的制造基地分布于深圳、秦皇岛、淮安，服务半径覆盖中国大陆、中国香港、中国台湾、日本、韩国、美国及越南等地，可以为全球客户提供高速、高质、低成本及高附加值的PCB设计、开发、制造及销售服务，满足客户的需求,TRUE
特发集团,"深圳市特发集团有限公司（以下简称：特发集团）成立于1981年8月1日，是我国改革开放、设立经济特区的历史产物，是深圳市最早的国有大型综合性企业集团。1980年8月，《中华人民共和国广东省经济特区条例》第二十五条规定设立广东省经济特区发展公司。1981年8月1日，广东省委召开书记办公会议，决定成立深圳经济特区发展公司（特发集团的前身），行使广东省经济特区发展公司在深圳的企业职能。2005年3月，经国家经贸委、深圳市国资委批准实施“债转股”后，公司更名为：深圳市特发集团有限公司。2014年后，集团进入深化改革、转型升级的跨越式发展阶段。截至2017年底，公司注册资本金25.83亿元，资产总额157亿元，净资产92亿元；2017年集团实现营业收入78亿元，利润总额12亿元。"
深圳国际,"深圳国际控股有限公司是一家于百慕达注册成立、在香港联合交易所主板上市，并由深圳市人民政府国有资产监督管理委员会控股的红筹公司（股份代号：00152.HK）。截至2018年4月30日，深圳国际已发行股本为2,034,402,436股，每股面值港币1元。市国资委通过全资附属子公司—深圳市投资控股有限公司持有44.12％股权。深国际旗下包括A+H股上市的深圳高速公路股份有限公司，深圳市深国际物流发展有限公司，南京西坝码头有限公司，深圳市深国际华南物流有限公司，深圳市深国际西部物流有限公司，深圳市鹏海运电子数据交换有限公司等一批知名企业。同时，还是深圳航空、中国南玻股份、机场快件等公司的主要股东。"
东部公共,"深圳东部公共交通有限公司（以下简称“东部公交”）是经深圳市人民政府授权，于2007年9月正式挂牌成立的公交特许经营企业，系深圳市国资委直管企业。公司围绕常规公交、e巴士品质公交的主营业务，打造“标准化、制度化、信息化、智能化”的运营管理体系，并拓展相关维修保养、车身广告、充维服务、新能源领域双创示范基地等业务。截止2018年4月，公司总资产28.41亿元；公司辖属7个分公司，共有在岗职工1.5万余人；共开行线路1069条（常规线路254条，e巴士品质公交线路815条）；营运车辆数5794台。2017年客运量达4.7亿人次，年行驶里程3.68亿公里。"
人才安居,"深圳市人才安居集团有限公司于2016年6月30日注册成立，根据市委市政府的战略部署，公司注册资本金人民币1000亿元，是深圳市国资委履行出资人职责的国有独资有限责任公司，为市国资系统直管企业。人才安居集团自成立以来，积极践行中央提出的“让全体人民住有所居”要求，坚决贯彻市委、市政府“人才优先发展”战略，高效完成公司组建，确定了公司治理运作体系和内部机构设置，集团旗下拥有18家下属企业，包括10家区级控股公司、房屋租赁公司、万科安居物业公司、安居泊寓租赁公司、安居建信租赁公司、福安基业棚改服务公司、安居天健棚改服务公司、安居特发棚改服务公司和深规院，并积极筹备组建深汕人才安居公司、新型基金管理公司，初步搭建了深圳人才住房投融资、筹集建设、运营管理及租赁“四大平台”的全链条一体化运作体系，较好完成人才安居“深圳模式”的立柱架梁工作，各项经营业务迈上良性发展轨道。截至2018年3月底，人才安居集团总资产1117亿元，员工人数280人。"
特区建发,"深圳市特区建设发展集团有限公司（简称“特区建发集团”）是深圳市委市政府为加快投资体制改革，推进特区一体化进程，于2011年成立的大型市属国有综合性投融资公司，公司主业范围为基础设施投资建设运营、产业园区为主的地产项目开发与运营、与运营园区相关的产业投资。截至2018年3月末，公司注册资本金327.59亿元，总资产614.21亿元、净资产358.53亿元。截止2018年4月末，公司在册人员2192人（其中特区建发集团总部98人）。公司成立以来，有效发挥了市级投融资、重大基础设施投资建设、城市产业升级空间拓展、深圳对口帮扶等平台作用。"
投资控股,深投控成立于2004年，是一家以科技金融、科技园区、科技产业为主业的国有资本投资公司和科技金控集团。深投控因改革而生、应改革而兴，是市国资委履行出资人职责的辅助平台和深化国资国企改革的重要抓手，先后经历了国企改制退出、事业单位划转整合、转型创新发展三个阶段，在完善城市功能、产业培育、改革创新等方面发挥了排头兵作用，较好地完成了市委市政府交办的各项改革发展任务。公司注册资本256.49亿元，现有全资、控股企业62家，主要参股企业32家。截至2018年底，公司资产总额5561亿元，2018年实现营业收入718亿元、利润总额209亿元。
深业集团,"深业集团有限公司（简称“深业集团”）是深圳市人民政府全资拥有，深圳市国资委直管的大型综合性企业集团。集团前身深业（集团）有限公司于1983年9月在香港注册成立，作为深圳市政府派驻香港的代表机构和对外活动的经济实体。2002年底，集团获市国资委批准成为授权经营公司，2004年改为市国资委直管企业之一。目前，深业集团以房地产开发、运营服务、基础设施建设、新兴产业投资为主业，同时涉足现代农业、高科技制造等领域。截至2018年底，集团资产总额1175亿元，净资产423亿元，土地储备近1,300万平方米/，还拥有正在运营的收费公路3条，里程数达到188公里，员工人数共20556人。"
地铁集团,"深圳市地铁集团有限公司1998年6月23日经深圳市人民政府（“深府办[1998]73号”文件）批准成立。1998年7月31日领取企业法人营业执照，公司注册名称为“深圳市地铁有限公司”，注册资本为人民币10亿元。2009年4月，公司更名为“深圳市地铁集团有限公司”，是深圳市国资委直管的国有独资大型企业。经营范围：地铁、轻轨交通项目的建设经营、开发和综合利用；投资兴办实业（具体项目另行申报）；国内商业，物资供销业（不含专营、专控、专卖商品）；经营广告业务；自有物业管理；轨道交通相关业务咨询及教育培训。经营期限自1998-07-31起至2067-07-31止。深圳地铁确立了轨道建设、轨道运营、物业开发、资产经营“四位一体”的产业体系，构建了地铁、城际、国铁“三铁合一”的发展模式，业务涵盖地铁工程建设、轨道运营、物业开发、商业经营、物业管理、工程勘察设计等领域。截至2018年12月31日，集团注册资本金440.7亿元，总资产3919亿元，净资产2389亿元，员工约1.9万人。2018年全年经营收入111亿元，净利润70亿元。集团秉承“经营地铁、服务城市”的发展理念，对标世界一流，积极投身大湾区城市群建设，加快构建更加紧密完善的轨道交通网络，构建活力四射的“轨道+”生态圈，致力于打造国际一流的轨道交通企业。"
机场集团,深圳市机场（集团）有限公司于1989年4月22日经深圳市人民政府（深府办〔1989〕336号文）批准成立。1989年5月11日领取企业法人营业执照，注册名称为深圳机场公司。1994年5月10日经深圳市投资管理公司批准更名为深圳机场（集团）公司。2004年4月20日经深圳市国有资产监督管理委员会批准，更名为深圳市机场（集团）有限公司（以下简称“公司”或“机场集团”），是由深圳市政府授权经营的国有独资有限责任公司。公司注册资本和实收资本为人民币120亿元。截至2018年底，机场集团总资产487亿元，净资产394亿元；所属全资及参控股公司总计13家，其中并表户数8家；用工总数9653人。
盐田港集团,深圳市盐田港集团有限公司（以下简称：集团）成立于1985年2月26日，是由深圳市政府授权经营的国有独资有限责任公司，深圳市国资委持有公司100%股权。集团依托优良的自然、区位条件及政策优势，实施高度市场化的港口发展模式，已建立起以港口码头为主营业务，横跨临港物流、临港地产、拖轮服务、临港公路、油品零售及信息资讯等临港产业的全方位综合型港口产业链集成服务平台。集团注册资本45.3亿元，管理各级企业30家，集团系统员工2402人，其中本部职工165人。截至2018年底，集团总资产298亿元，净资产238亿元，集团经营效益优良，利润总额连续14年超过10亿元。盐田港区连续9年突破1000万标箱，规模和效益稳居世界单一港区前列，被评为“亚洲最佳码头”。
能源集团,"深圳能源集团股份有限公司前身系深圳市能源集团有限公司，成立于1991年6月，1993年9月在深圳证券交易所上市，简称：深圳能源，股票代码：000027,是全国电力行业第一家在深圳上市的大型股份制企业，也是深圳市第一家上市的公用事业股份公司。2007年12月实现整体上市，开创了国内电力公司整体上市的先河。深圳能源现有总股本3,964,491,597股，其中：深圳市人民政府国有资产监督管理委员会占股47.82％，华能国际电力股份有限公司占股25.02％，其他股东占股27.16％。截至2018年底，深圳能源（含受托管理的深能集团资产）总资产891亿元，净资产297亿元，可控装机容量1066万千瓦，垃圾日处理量11300吨，城市燃气年供应量近4亿立方米，产业布局拓展至国内22个省市及非洲加纳等海外地区。能源电力方面，坚持清洁低碳发展，天然气、风、光、水等清洁能源装机占比超过54%，处于国内领先水平，火电机组在全国率先全部实现烟气超低排放。能源环保方面，主编参编60%的城市固废处理国家标准，项目单体规模全球领先，处理水平超过欧盟，创造了行业最优的“深圳标准”，为深圳建设“无废城市”，实现绿色可持续发展贡献了“深能智慧”和“深能力量”。能源燃气方面，经营广东惠州、潮州、河北赵县等城市燃气供应，同时积极向产业上下游拓展，参股深圳两个400万吨LNG液化天然气接收站，成功开展LNG自主国际采购，建设运营天然气中高压管网，大力推进天然气电厂和分布式能源项目。深圳能源还积极响应国家“一带一路”倡议，以非洲加纳燃机电厂为起点，较早实现“走出去”。2017年1月中标巴布亚新几内亚拉姆二期180MW水电项目，开创国际化业务布局的新局面。"
水务集团,"深圳市水务（集团）有限公司（以下简称深圳水务集团）是深圳市国资委、通用首创投资有限公司和法国威立雅水务共同持股经营的中外合资企业，主要经营供排水业务、水务投资业务、水务产业链业务、污泥及废水处理业务和河流生态修复业务。截至2018年12月底，深圳水务集团总资产233.45亿元，净资产105.68亿元，员工11325人，下辖水厂86座、水质净化厂37座，供水能力930.35万吨/日，污水处理能力353.80万吨/日，承担着深圳市99.86%的供水业务和47.14%的污水处理业务，在全国7省22个县市拥有39个环境水务项目，为超3000万人提供优质高效的供排水服务。"
燃气集团,"深圳燃气是一家以城市燃气经营为主体、以燃气投资和“2G业务”（即液化天然气、液化石油气）为两翼的大型国有控股上市公司。股权结构：目前公司股权结构为市国资委占50.05%，香港中华煤气占26.48%，新希望占6.69%，社会流通股占16.76%。截至2018年底，公司总资产197.12亿元，净资产91.97亿元，营业收入127.41亿元，利润总额12.69亿元，已成长为中国A股销售规模最大的城市燃气企业之一。2018年天然气销售量27.67亿立方米，其中管道天然气销售量25.94亿立方米（深圳地区18.11亿立方米，异地公司7.83亿立方米）；液化石油气销售量72.19万吨，销售收入占公司营业收入24.3%。"
巴士集团,"深圳巴士集团股份有限公司（以下简称巴士集团）是深圳市政府授权的公共汽车特许经营国有控股企业。巴士集团创建于1975年，其前身为“宝安县深圳镇公共汽车公司”，为深圳最早的公共汽车公司。1982年注册成立深圳市公共汽车公司，1995年变更注册为深圳市公共交通（集团）有限公司，企业向多元化经营、专业化管理迈进。2004年引入香港九龙巴士控股有限公司等国内外战略投资者，成功改制为现今的中外合资的股份制公司，深圳市国资委持股55%。巴士集团是全国最早完成混合所有制改造的公交企业、全牌照一体化的公交产业集团、全球最大的纯电动公交企业、国际UITP巴士委员会的唯一中国委员单位，即将出任UITP出租车和网约车委员会主席。巴士集团工商注册资金为95143.0306万元，纳税人识别号为9144030019218056XM，经营期限自1982年3月23日至无固定期限，业务类型囊括城市公交、定制巴士、巡游出租、网约出租、城际客运、旅游包车、微循环包车、校园巴士、汽车租赁、深港跨境客货运输、公交广告、公交场站建设等，业务区域包括深圳、香港、广州、惠州、沈阳、哈尔滨等地区和城市。截至2018年底，集团共有分支机构6家，全资企业7家，控股参股7家，合作企业2家，总资产78.4亿元，净资产11.2亿元，员工28272人，在营运车辆12813辆，营运线路346条，已建大巴充电桩1704个，出租车充电桩872个，在用场站共计130个,自有场站21个18.3万平方米。"
投资控股,"深圳市投资控股有限公司（简称“深投控”）成立于2004年，是以科技金融、科技园区、科技产业为主业的国有资本投资公司。深投控注册资本280.09亿元，全资、控股企业41家，其中上市公司13家。截至2020年底，公司总资产8454亿元、净资产3528亿元，全年实现营业收入2149亿元、利润总额279亿元，四项指标分别较“十三五”期初的2016年增长111%、102%、402%、85%。2020年成为深圳市属国企首家世界500强企业，2021年世界500强排名396位，较上年上升46位。深投控立足深圳城市发展战略，聚焦科技创新和产业培育，着力打造“科技金融、科技园区、科技产业”三大产业集群，形成以科技金融为“阳光雨露”，以科技园区为“土壤”，以科技产业为“种子、幼苗和树木”的全生命周期产业生态体系，助力深圳完善“基础研究+技术攻关+成果产业化+科技金融+人才支撑”的全过程创新生态链，加快建成现代化国际化创新型城市。"
深业集团,深业集团是深圳市人民政府全资拥有，深圳市国资委直管的大型综合性企业集团。截至2020年12月底，深业集团总资产1514亿元，净资产533亿元，土地储备约1000万平方米，持有物业面积超280万平方米，管理物业面积5527万平方米。尤其是在产业园区开发运营方面，集团经过37年的精耕细作与开拓创新，在全国20个城市开发、运营和管理47个产业园区，形成以珠三角、长三角、环渤海和西南经济圈的四大战略布局，总占地面积914万平方米，计容总建面1942万平方米，服务13542多家大中小型企业（上市公司202家，世界500强企业30家），在全国范围打造树立了产业园区开发运营商“深业”品牌。集团拥有正在运营的收费公路3条，里程数达到188公里。集团员工总人数22687人。集团前身深业（集团）有限公司于1983年在香港注册成立。长期以来，集团作为深圳市政府在香港的经贸代表机构，为深圳及内地引进资金、技术、项目和现代化管理经验做出了积极的贡献，成为深圳市与香港政商界联系的桥梁之一。目前，集团以城市综合开发建设、运营服务、城市核心区更新整治提升、大型民生基础设施建设、新兴产业股权及基金投资为主，同时涉足高科技股权投资、现代农业、健康养老、高科技制造等领域。
地铁集团,深圳市地铁集团有限公司1998年6月23日经深圳市人民政府（“深府办[1998]73号”文件）批准成立。1998年7月31日领取企业法人营业执照，公司注册名称为“深圳市地铁有限公司”，注册资本为人民币10亿元。2009年4月，公司更名为“深圳市地铁集团有限公司”，是深圳市国资委直管的国有独资大型企业。经营范围：地铁、轻轨交通项目的建设经营、开发和综合利用；投资兴办实业（具体项目另行申报）；国内商业，物资供销业（不含专营、专控、专卖商品）；经营广告业务；自有物业管理；轨道交通相关业务咨询及教育培训。经营期限自1998-07-31起至2067-07-31止。深圳市地铁集团有限公司成立于1998年7月31日，是深圳市国资委直管的国有独资大型企业。经过20多年的发展，确立了国家铁路、城际铁路、城市轨道交通“三铁合一”的产业布局和轨道建设、轨道运营、站城开发、资源经营“四位一体”的核心价值链。截至2021年6月底，集团注册资本金459.43亿元，总资产5220.21亿元，净资产2971.72亿元，员工约2.8万人。
机场集团,深圳市机场（集团）有限公司于1989年4月22日经深圳市人民政府批准成立，是由深圳市政府授权经营的国有独资有限责任公司，深圳宝安国际机场的管理机构。公司注册资本人民币120亿元，主营业务为航空港（含配套码头）投资建设与经营；航空客货运保障、综合配套服务及经营管理；航空城政府配置土地综合开发及临空产业投资运营。截至2020年底，机场集团总资产567.2亿元，净资产396.6亿元；所属全资及参控股公司总计10家；用工总数8830人。
盐田港集团,深圳市盐田港集团有限公司（以下简称“集团”）成立于1985年2月26日，是由深圳市政府授权经营的国有独资有限责任公司，市国资委持有公司100%股权。集团依托优良的自然、区位条件及政策优势，实施高度市场化的发展模式和开放共赢的发展理念，形成涵盖港航、临港和产城融合三大产业体系的海洋综合服务平台。集团注册资金45.3亿元，管理各级企业48家，集团系统职工2367人，其中本部职工171人。旗下拥有上市平台盐田港股份公司（证券代码：000088）和融资平台盐田港资本公司，成功发行全国首批基础设施不动产投资信托基金。截至2021年7月，集团总资产404亿元，净资产278亿元；2020年集团系统完成集装箱吞吐量1496万标箱，利润总额超16亿元，经营效益优良。
能源集团,"深圳能源集团股份有限公司（股票代码：000027）成立于1991年6月，1993年9月在深圳证券交易所上市,是全国电力行业第一家在深圳上市的大型股份制企业，也是深圳市第一家上市的公用事业股份公司。2007年12月实现整体上市，开创了国内电力公司整体上市的先河。截至2020年底，深圳能源集团总资产1140.62亿元，归属母公司净资产379.63亿元，总股本4,757,389,916股，其中：深圳市人民政府国有资产监督管理委员会直接持股43.91％，华能国际电力股份有限公司持股25.02％，其他股东持股31.07％。"
水务集团,"深圳市环境水务集团有限公司（简称深圳环水集团）是深圳市委市政府为加快整合全市水务资源，提升城市供水保障与水环境治理能力，于2019年5月在深圳水务集团之上成立的市属国有全资水务控股集团,以原水-供水-排水-水环境治理为核心业务，致力于打造国内领先、具有国际竞争力的水务综合服务商。截至2020年底，深圳环水集团资产总额336亿元，在全国拥有水厂89座、水质净化厂51座，供排水能力1426万方/日，承担着深圳市99.86%的供水业务和48.74%的污水处理业务，为全国8省24个县市超3000万人提供优质高效的供排水服务。"
燃气集团,深圳燃气是一家以城市燃气经营为主体，上游资源、综合能源、智慧服务等业务协同发展的大型国有控股上市公司。目前公司股权结构为深圳国资委占50.07%，香港中华煤气占26.47%，新希望占6.76%，社会流通股占16.7%。目前公司股权结构为深圳国资委占50.07%，香港中华煤气占26.47%，新希望占6.76%，社会流通股占16.7%。从2006年完成天然气转换到2020年的15年间，公司累计为深圳市供应天然气153亿立方米；年天然气销售量38.58亿立方米，其中深圳地区管道气销售量21.1亿立方米，管道气用户数达436.27万户，其中深圳地区261.96万户，为保障城市能源供应、优化能源结构、建设美丽深圳做出了积极贡献。
巴士集团,深圳巴士集团股份有限公司（以下简称巴士集团）创建于1975年，前身为宝安县深圳镇人民汽车公司，2004年底混改引入香港九巴等战略投资者，成为国有控股企业。经过46年发展，巴士集团已成为以公共交通为主业，以旅游运输、汽车租赁、长途客运、广告传媒、场站建设、物业管理、新能源充电运营、智慧交通等业务为支撑的全牌照一体化公交产业集团，是国际公共交通联合会（UITP）巴士委员会中国第一个执行委员、出租车及网约车委员会轮值主席单位。截至2021年6月，集团总资产近75亿元，员工2.6万人，营运车辆近1.3万台（其中，大巴5966台、出租车5855台、租赁汽车340台、跨境车辆256台、长途客车140台等），常规公交线路322条，定制公交线路371条，年客运量近6亿人次。
深粮控股,"深圳市深粮控股有限公司（以下简称：深粮控股）是深圳市市属国有大型粮食企业，是深圳市的“米袋子”，受政府委托，承担深圳市和东莞市地方粮食储备，同时负责驻港、部分驻深部队和武警部队的军粮供应任务，是我国华南地区粮油产品供应的主渠道。深粮控股前身是宝安县财粮科，深圳特区成立后升格为深圳市粮食局。1982年职能转变更名为深圳市粮油公司，1984年率先在全国探索粮食流通体制改革，1993年更名为深圳市粮食总公司，1998年更名为深圳市粮食集团有限公司，2018年与深圳市深宝实业股份有限公司（以下简称：深宝股份）完成重大资产重组，正式登陆资本市场，成为“地方大中型粮食企业整体上市第一股”，并入选国务院国企改革“双百行动”。截至2020年底，公司注册资本金11.53亿元，总资产73.09亿元、净资产47.95亿元，员工人数1238人，财务状况和资债结构不断向好。连续多年在国务院国资委省级监管928家企业财务绩效评价中获评优秀，在资产总额10-100亿规模的优秀企业中排名第四；连续举办12次的“粮库开放日”荣获第十三届深圳关爱行动“百佳市民满意项目”“深圳市十佳企业文化案例”。2020年，在“深圳500强企业”中，深粮控股排名第72位。"
深农集团,深圳市农产品集团股份有限公司（简称“深农集团”，股票代码：000061）成立于1989年，是一家以投资、开发、建设、经营和管理农产品批发市场为核心业务，集现代标准化农业规模生产种植、冷链物流、食品仓储、城市厨房配送、食品供应链服务于一体，总资产超过200亿元、拥有员工4884人的大型现代化农产品流通全产业链企业集团，也是全国农产品流通行业第一家上市国有控股大型股份制企业，旗下全资、控股企业42家，主要参股企业20家。
国信证券,国信证券是深圳唯一一家市属上市证券公司，前身是1994年6月30日成立的深圳国投证券有限公司。经过20多年的发展，国信证券已经成长为全国性大型综合类证券公司，在全国118个城市和地区共设有54家分公司、179家营业部，员工总数超过1万人，拥有国信期货、国信弘盛、国信香港和国信资本4家全资子公司，50%参股鹏华基金管理有限公司。根据中国证券业协会公布的全国证券公司经营业绩排名，国信证券近五年（2016-2020年）的总资产、净资产、净资本、营业收入、净利润等五项核心指标均进入行业前列。截至2020年末，公司总资产3027.56亿元，归属于上市公司股东净资产809亿元。2020年，公司实现营业收入187.84亿元，归属于上市公司股东的净利润66.16亿元。国信证券拥有齐全的证券业务牌照，业务体系覆盖场内、场外市场，可为广大投资者和客户提供证券经纪、投资银行、资产管理、研究咨询、资本中介、柜台市场、资产托管、互联网金融、期货、私募基金业务、另类投资业务、境外金融等一站式综合金融服务。
特区建发,深圳市特区建设发展集团有限公司（简称特区建发集团）是深圳市委市政府为加快投融资体制改革、推进特区一体化进程，于2011年8月成立的市属综合性投融资平台公司。2016年2月，市政府进一步明确特区建发集团作为市基础设施投资建设运营平台，主营业务包括基础设施投资建设运营、产业园区开发建设运营、战略性新兴产业投资、区域经济合作、PPP项目实施等。截至2021年6月底，公司注册资本335.09亿元，总资产939.29亿元，净资产424.80亿元，在册员工2161人，下属全资及控股企业20家（其中二类事业单位1家、合伙企业1家），参股企业5家。公司成立10年来，有效发挥市级投融资、重大基础设施建设、产业升级空间拓展、产业帮扶合作等平台功能作用。
深创投,"深圳市创新投资集团有限公司（简称“深创投”）1999年由深圳市政府出资并引导社会资本出资设立，公司以发现并成就伟大企业为使命，致力于做创新价值的发掘者和培育者，已发展成为以创业投资为核心的综合性投资集团，注册资本100亿元，管理各类资金总规模逾4000亿元，员工约500人。深创投目前管理基金包括：146只私募股权基金，13只股权投资母基金,17只专项基金（不动产基金、定增基金等），同时，集团下设国内首家创投系公募基金管理公司——红土创新基金管理有限公司。围绕创投主业，深创投不断拓展创投产业链，专业化、多元化、国际化业务快速推进。创投业务板块，深创投主要投资中小企业、自主创新高新技术企业和新兴产业企业，涵盖信息科技、智能制造、互联网、消费品/现代服务、生物技术/健康、新材料、新能源/节能环保等行业领域，覆盖企业全生命周期。公司坚持“三分投资、七分服务”理念，通过资源整合、资本运作、监督规范、培训辅导等多种方式助推投资企业持续健康发展。"
深国际,深圳国际控股有限公司（以下简称“深国际”）是一家于百慕达注册并在香港联交所主板上市的红筹公司，是深圳市直管企业中唯一一家整体境外上市公司，也是深圳市唯一一家以物流为主业的产业集团，直管8个业务板块及附属公司，员工超8000人。近年来，深国际围绕“12345”总体工作思路，即一个定位、两个兼顾、三项服务、四轮驱动、五个优势，（一个定位：城市配套开发运营国企力量。两个兼顾：兼顾经济效益和社会效益、兼顾盈利性和公益性。三项服务：服务城市、服务产业、服务民生。四轮驱动：收费公路、物流、港口、大环保。五个优势：深圳国企、境外上市、双百先锋、行业中坚、“先行示范区+大湾区”双区驱动机遇），不断提高公司治理水平，持续提升企业核心竞争力，充分彰显城市配套开发运营国企力量，打造千亿级一流产业集团。经过近几年的改革发展，深国际治理能力和经营水平取得显著进步。截至2020年底，深国际总资产1132亿港元，净资产585亿港元，全年实现营业收入172亿港元，利润总额103亿港元，在深圳市属国企排名中，资产质量、资产效益长期名列前茅
安全研究院,深圳市城市公共安全技术研究院（简称“城安院”）由深圳市委、市政府创新设立，是深圳市国资委直管独资企业、国家高新技术企业。城安院于2016年1月11日注册；同年3月1日由时任深圳市委书记马兴瑞、深圳市长许勤揭牌。城安院的设立是深圳探索城市公共安全保障机制的一项重大举措和创新。城安院始终以城市安全发展为目标，坚定政治站位，坚持公益属性，致力于城市公共安全领域前瞻性、基础性、综合性研究，自觉履行公共服务职能。截至2021年上半年，资产总额5.9亿元，净资产1.9亿元，累计营业收入7.99亿元。
人才安居集团,深圳市人才安居集团有限公司于2016年6月30日注册成立，注册资本1000亿元人民币，是深圳市国资委履行出资人职责的国有独资公司。根据市委、市政府的战略部署，人才安居集团是深圳保障人才安居乐业的平台，通过对标新加坡建屋发展局，坚持政策性功能性导向、企业化管理、市场化运作、可持续发展的原则，努力打造成我市人才安居住房投融资平台，建设筹集平台，运营管理平台以及专业化、规模化、规范化的住房租赁平台。深圳新一轮住房制度改革赋予集团更多新的使命和定位，明确提出以人才安居集团为主，建设筹集人才住房、安居型商品房和公共租赁住房。人才安居集团坚持“为人才，建好家”的发展理念，成立以来边集结、边行军、边打仗，截至2020年底，集团旗下拥有34家下属企业，总资产1554.42亿元，净资产1153.6亿元，员工人数707人，横向构建了全市人才住房“一盘棋”管理格局，与全市各区（新区）均合资成立了区级子公司；纵向初步打造了“安居+”产业链条，业务涵盖投资、建设、运营等全产业链，通过租售并举，形成滚动开发、一体化运营的业务格局和发展模式，开创了“政策性功能性导向、企业化管理、市场化运作”的公共住房可持续发展“深圳模式”。
交易集团,深圳交易集团有限公司（深圳公共资源交易中心）是深圳市委市政府为贯彻落实党中央、国务院关于深化公共资源交易改革精神，由市国资委设立的市属国有独资企业，2017年注册成立，2019年开启实质化运作，2020年11月20日正式揭牌，注册资本20亿元，是全国首个涵盖市区两级、以市场化方式运作的统一公共资源交易平台。截至2020年12月，交易集团实现总资产40.49亿元，净资产20.77亿元，交易金额超过9千亿元；拥有正式员工708人，员工平均年龄约33.7岁，大学本科及以上学历占比85.7%。
深圳干部学院,深圳改革开放干部学院（以下简称干部学院）于2020年9月28日注册成立，是由深圳市人民政府国有资产监督管理委员会与深圳市投资控股有限公司共同举办，登记为其他组织利用国有资产举办的事业单位，实行企业化运作，注册资本为人民币100000万元。干部学院下设深圳市深投教育有限公司、深圳市荔园酒店有限公司两家直管单位。业务范围包括各类干部教育培训和人才培训；改革开放教育与实战实训课程开发；改革开放课题研究与决策咨询；改革开放教学基地建设，党性教育教学线路开发；国际交流与合作，先行示范宣传教育；在线课程开发与培训；人才测评与考试认证；教育投资，酒店、餐饮与物业管理服务。
免税集团,深圳市国有免税商品（集团）有限公司（简称：深圳免税集团）成立于1980年1月，是中国第一家经国务院批准经营免税商品的国有独资企业，属深圳市国资委直管企业。深圳免税集团主要从事免税业务，兼营现代商贸、物流配送和物业管理等业务。旗下包括深圳市国免商品物流服务有限公司、深国免物业经营管理有限公司、深圳市国免商贸有限公司、深圳免税（香港）有限公司、深圳国免易购电子商务有限责任公司、深圳市口岸管理服务中心有限公司、深圳市口岸商业管理有限公司等行业领先企业，免税店覆盖罗湖、皇岗、文锦渡、沙头角、宝安机场、福田、深圳湾、蛇口8个本地口岸和海南海口、西安机场、新疆霍尔果斯、上海吴淞口、大连大窑湾、威海机场、黑龙江黑河7个异地免税店项目。截至2020年底，深圳免税集团总资产48亿元，净资产41亿元，上缴利税96.2亿元；下属各级子公司共计/28/家，其中纳入合并报表范围的公司为22家；职工共2259人，其中公司总部及免税业务板块员工895人。
特区建工集团,"深圳市特区建工集团有限公司（下称“特区建工集团”）是深圳市国资委为深化区域性国资国企综合改革，推动深圳建筑业高质量发展，于2019年12月成立的深圳市国有全资大型建工产业集团，拥有天健集团、建安集团、路桥集团、建设集团、综交院、科工集团6家直属企业。特区建工集团定位于城市现代化建设与服务的主力军、城市应急抢险的中坚力量、建筑行业高质量发展的先行者、建筑产业链综合服务商；涵盖建筑设计、建筑施工、建筑工业化、城市服务、综合开发、建筑科技等“六大业务”。截至2020年底，总资产555.12亿元，净资产121.84亿元；2020年营收224.59亿元，利润总额22.84亿元。"
振业集团,深圳市振业（集团）股份有限公司是深圳市国资委直管的国有控股上市公司，成立于1989年5月，1992年在深交所公开上市，具备房地产开发一级资质。集团按照“立足深圳，布局全国”的发展思路，已基本形成了以深圳及周边地区为中心，以广州、长沙、南京、西安、天津、南宁等城市为重点，并向周围辐射的全国性战略布局。2020年，集团总资产154.35亿元，净资产78.38亿元，净利润9.03亿元。净资产收益率12.26%，资产负债率49.22%。集团人均创收1103.16万元，人均创利278.78万元，人力资本投资回报率781.38%，均位于国内同行业前列。集团历年来开发项目40多个，累计建筑面积近千万平方米，产品涵盖别墅、普通住宅、公寓、写字楼、商业综合体和物业服务等多种类型。
特发集团,////特发――因特区而生，因发展而强。深圳市特发集团有限公司（简称特发集团）是我国改革开放、设立经济特区的历史产物。1981年8月1日，特发集团的前身深圳经济特区发展公司经广东省委书记办公会议决定成立（2005年3月更名），承担深圳经济特区招商引资和部分经济管理职能。40年来，特发先后经历了多元扩张的蓬勃期、化解危机的艰辛期、收缩做实的蛰伏期，如今进入深化改革、转型升级、跨越发展的再创伟业新时期，形成了以信息通信、旅游休闲、房地产开发与经营、珠宝服务和物业管理为主营业务的多元化产业体系。目前，注册资本45.83亿元，员工总数约1.7万人，并表企业104家，其中控股上市公司4家（特发信息、特力集团、麦捷科技、特发服务），国家级技术中心1家，院士工作站1处，省级企业技术中心3个，省级工程技术研究中心3个，国家级高新技术企业14家，博士后创新实践基地1处，专利500余项，2018年获国家科学技术进步二等奖。
